Name,Qty,Price
ETOVA TAB 400MG,5,127
FULLFORM 200 ROTACAPS,2,282
GARNIER *COLOR MAN<1>,2,387
GENTALENE PLUS CREAM*10GM,1,222
FULLFORM 400 ROTACAPS,1,335
FABOLITE POWDER,1,447
SUGAR FREE DIET SUGER,1,460
SOLVIN COLD TABLET,1,212
BELLADONNA PLASTER,2,162
CALDIKIND CAPSULE STRIP OF 10 CAPSULE,2,423
FUSIDERM-B CREAM*10GM ,3,339
HHFUDIC CREAM (10GM),2,257
GALVUS 50MG.TAB.,12,323
OMEZ INSTA SACHET (MINT),12,275
ZEROSTAT-VT SPACER,1,104
NUTROLIN B PLUS CAP,4,172
NUCOXIA MR TAB.,2,494
JANUVIA 100MG.TAB.,1,262
ZOCEF CV 250MG TAB,2,61
ZOCEF CV 500 TAB,2,429
JANUVIA 50MG.TAB.,7,469
BRUGEL GEL,1,192
MELAGLOW CREAM 15 GM,1,331
HHMITE 5% CREAM ,3,481
ZIFI 100 READYMIX SUSPENSION 50ML (H1),1,263
LIPIKIND F TAB,6,200
NOSIKIND-0.1% NASAL DROP,1,471
CEFAKIND-CV 250MG TABLET,1,370
NAXDOM 10/500MG TAB,4,486
OLMEZEST AM TAB,3,254
CONTOUR TEST STRIPS<50>,1,282
SOLVIN COLD SYR 60ML,1,20
APDROPS PD EYE DROPS,1,118
SOLVIN DECONGESTANT TAB,1,473
MORR 3% SOLUTION,1,204
ATORSAVE 40 MG TABLET STRIP OF 15 TABLET,1,192
SUGAR FREE GOLD TAB.<500T,1,127
REVOLIZER ROTACAP,1,465
HHDERM CREAM (10GM),1,264
PROPYGENTA NF CREAM*30GM ,1,449
REESHAPE 60 MG TABLETS,2,445
CREMAFFIN SYRUP 450 ML MIXED FRUIT FLAVOUR,1,289
ZIX-P TAB,1,35
TAZLOC-AM TAB,17,348
ERITEL 40MG  TABLET STRIP OF 15 TABLET,13,464
ERITEL 20MG (20MG) TABLET STRIP OF 15 TABLET,1,351
ERITEL H (40+12.5MG) TABLET STRIP OF 15 TABLET,4,489
ROXID 100 MG SYP,1,251
TRICLENZ HAIR CLEANSER,1,413
GOODMORN FORTE TAB,1,334
LUPISULIN M 50/50 40IU.IN,7,191
LUPISULIN R 40IU/ML INJ,1,331
LUPISULIN N 40IU/ML,1,463
PROPYDERM NF CR.,1,314
CARTIGEN 1500 TAB.,2,336
ROMILAST L 10 TABLET,1,232
CENSPRAM LITE TABLET,1,23
DAYO  OD 250 TAB,2,418
COQ 300MG CAPSULES,1,425
UDILIV 600 MG TABLET,1,171
FLORA-BC DRY SYRUP  60ML,2,246
PROPYNATE NF CREAM [30GM],1,410
AUGMENTIN-DDS SY.,5,219
NEURICA-M 75 CAP,1,362
UNICONTIN-E 400MG TAB.,2,110
LYCOSTAR CAP,1,76
POTRATE MB 6 SYP,2,334
DOLOGEL 15 GM GEL,2,289
PINOM 20 TAB,4,471
PINOM 40 TAB,1,151
INTAGESIC-MR TAB,367,300
MILDY SHAMPOO,2,423
DERIVA-CMS 0.1% GEL,2,256
PPG 0.2 TAB,3,318
ZIFI 50 READYMIX SUSPENSION 50ML (H1),1,57
LUBRIJOINT 750 TABLET,1,145
PPG 0.3 TAB,2,67
CALDIKIND 60K SACHET,3,418
B-PROTIN POWD*400GM*MANGO,1,305
MONDESLOR TAB,3,42
RANCAD TAB,1,490
TONACT 80MG TAB,2,481
CANSOFT-CL SUPPO,1,20
MILFLOX PLUS E/E DROPS,1,66
EMBETA AM 25 TAB,1,118
C-DENSE TAB,2,324
FORMONIDE 400 INHALER,1,131
DEPIWHITE CREAM,2,177
MAHACEF OZ TAB,2,420
LACTO-CALAMINE LOT(ALO)30,1,458
GLIMESTAR-PM1 (1+15+500MG) TABLET STRIP 10 TABLET,29,388
GLIMESTAR PM 2MG TAB,14,106
DURAJOINT GM CAP.,1,279
THERMOSEAL FLOSS,1,425
EVA Q SYP*200ML,1,471
TEDIBAR BATHING SOAP,11,168
SHY-NM PASTE*50GM,1,299
KETO SOAP*BIG*,1,449
RISDONE LS TABLET,9,174
EPISOFT CLEANSING LOTION,1,11
COLLAFLEX SACHET,3,379
NU-EYE CAP,1,180
MACTOR 10 MG TABLET STRIP OF 10 TABLET,9,123
RANIDOM TAB,4,373
PROTERA D-40MG TAB,1,440
OROFER XT TAB*BOTTLE,4,202
BIZFER XT TABLET.,1,183
ZIVAST F (10+160MG) TABLET STRIP OF 10 TABLET,10,468
VEHYCAL CAP,1,396
ZE-Q CAP,1,204
NEVANAC 0.1%  EYE DROP,1,126
DISPERZYME CD TABLET,2,319
AZICIP-500,26,319
CALCIMAX-P SUSPENSION,8,419
VATIKA ALMOND HAIR OIL200,1,280
CEFAKIND-CV 500 MG,1,85
DOXY-1 L-DR FORTE CAP,3,61
ABSOLUT 3G CAPSULES,5,368
JANUMET 50MG/500MG TAB.,9,237
SITCOM TAB,1,449
VALZAAR-80MG TAB(VALSART,3,219
MX-5(MINOXIDIL TOPI SOL5%,4,455
JALRA 50MG TAB,13,76
UNIBROM EYE DROP,1,484
APIDRA SOLOSTAR 100IU/ML,1,220
CORCIUM TAB,1,133
LUPIGEST 200MG CAP*PROGES,1,21
OCUVIR-200 DT TABLET STRIP OF 10 TABLET,1,397
JANUMET 50MG/1000MG TAB,7,294
DAILYCAL-500MG TAB,3,318
WOSULIN-30/70 100IU/ML,1,369
WET WIPES*IMP,10,366
SOFT ROLL 10*3,3,149
CEPODEM XP 325MG TAB,1,138
DIAMICRON XR 60 TAB GLICL,8,120
TRICHUP HERB SHAMP-100ML,1,418
COSMELITE CREAM,1,208
OLVANCE-H-20MG TAB,3,71
CRESTOR 10MG TAB,3,412
TELMIKIND-H (40+12.5MG) TABLET STRIP OF 10 TABLET,24,241
HHMITE SOAP - 75 GM,2,67
GABAPIN ME 100MG TAB,1,351
LOREAL CAST C/G*E B-200,2,163
NEUROBION PLUS TAB.,1,416
GLUCORED FORTE (850) TAB.,109,26
FAA 20MG TAB,5,112
RASALECT 1MG TAB,1,256
RASALECT 0.5 MG TAB,1,79
SOFTVISC EYE DROPS,1,140
OPOX CV 200MG TAB,2,116
TELSARTAN -AM 40/5 TABLET,1,321
OTIFLOX EAR DROPS,2,338
CALCIMAX ISO TAB,2,161
NICARDIA XL 30MG TAB.,8,296
HHZOLE CREAM (10GM),1,419
EVICT SYRUP (450ML),2,204
B.D.INSULIN SYRINGE<40-UNITS>#PACK OF 100 SYRINGE,281,225
PREGABA-M 75MG CAP.,1,117
AMLA JUICE 500ML-BIOGREEN HEALTHCARE,1,201
COTRIMOXAZOLE D.S. TAB,10,135
MYOTOP 150MG TAB,2,111
NOSE STRIPS,95,173
REFLORA-Z SACHET,5,294
KHO-GO  8 PILLS,25,388
OVULOC - LD TAB,2,61
RUMALAYA LINIMENT,3,371
HIMALAYA BABY SHAMPO-100M,2,340
HIMALAYA BABY POWDER,57,104
GYNEDOL TAB,1,496
GLUCOBAY-M-25MG TAB,3,317
GLUCOBAY-M 50MG TABLET.,4,396
ZIFI CV 50 DRY SYRUP 50 ML (H1),1,379
AMLOPIN-M 50 TAB,2,265
BETONIN AST SYR <400ML>,1,168
TELMINORM 40MG TABLET,7,438
LANCETS <25>,12,140
JOINTACE OD TABLET,1,236
PROPYSALIC*NF OINT*30GM,2,348
DROXYL 250 DT  TAB,3,332
ORCERIN GM TAB,1,199
SARTEL-AM TAB,3,218
CALINTA KIT,1,126
NAVRATNA OIL EXTRA THANDA,2,285
E-COD PLUS CAP,1,370
OFLOX-50 REDIUSE SYP 60ML,1,438
DONAMEM 5MG TAB,1,249
CYRA D TAB.,28,302
GLOEYE TAB,3,81
BIFLACE EYE DROPS 5ML,1,126
DERMOCALM LOTION *100ML,1,10
CROMOPLEX FORTE CAP,1,435
FLUBIGAT EYE DROP,1,44
4-QUIN EYE DROPS,1,233
GENXVAST F TAB,1,393
GLIZID-80 TABLET,6,417
ATOGLA LOTION *B*200ML,1,454
HIMGANGE AYUR OIL <50ML,4,22
CARTIGEN DUO TAB.,2,14
VELGUT CAP.,1,55
EIDO-FE TAB,3,352
POTRATE MB 6 TABLET,3,121
RABONIK 20 TAB,1,58
MULTIVITE WOMEN CAP,2,462
WELLWOMAN CAP,3,395
ASWINI HAIR OIL 50ML,2,207
KOJIC CREAM* BIG,1,499
AB-FLO CAP*ACEBROPHYLIN,2,429
CLEAN & CLEAR FASE WASH ,6,116
DETTOL COOL SOAP(125),1,266
DETTOL ORIGINAL SOAP35,1,57
GYNASET 5 MG TABLET STRIP OF 10 TABLET,1,85
TELMA 80-H TAB,1,157
EUCALYPTUS OIL 20ML #ASHWIN,4,322
CRESTOR 5MG TAB,1,65
ENO BOTTLE  REGULAR,3,409
DETTOL LIQ. SOAP PUMP SEN,1,253
HALOX LOTION ( 0.05% ),1,113
VINICOR XL 25MG TAB,2,453
NEUTROGENA SUNBLOCK SPF50,1,14
ROCKBON TAB,1,86
ROZAVEL 20 MG TAB,6,20
VASELINE HEAITHY WHIT100,2,63
VASELINE PEWT JELLY20G,57,69
VASELINE PEWT JELLY 100G,4,215
DICLOGESIC-SP TABLET,11,215
MEDERMA CREAM 20GM,2,274
SUGAR FREE GOLD TAB.<300T,2,53
MEGABROM EYE DROP - 0.09%,1,156
PREGATOR CAP,2,220
ETOVA ER 600 MG TAB,1,468
KUFRIL D SYRUP,1,486
TLISMI MOTI,39,296
METOLAR AM-25 TAB,6,128
GUDUCHI TABLET,1,320
PROLOMET-AM 25 MG TAB,2,320
EVA Q SYP 100ML,1,440
ABZORB POWDER 100 GM,10,496
IVABRAD 5MG TAB,24,258
SET WET GEL<100>WET LOOK,1,219
BEVON CD  CAPSULES,1,145
FAIR & LOV MULTIVITAMIN25,1,19
ULTRACET SEMI TAB,6,457
COLIN SPRAY 250ML,2,421
SURBEX-GOLD TAB.  10S,1,161
THERMOKIND-F GEL 50GM,1,257
LAL TAIL *DABUR*  <500ML>,2,179
LIVOLUK SY 200ML,1,323
PREGEB OD 75MG CAP,13,481
PREGEB OD 150 TAB,3,134
OLMETRACK-H 20 MG TAB,4,18
NETRAPRABHA EYE DROPS <M>,6,176
MENTHODEX STR. P/BALM<100,5,337
CREPE BANDAGE 6CM-FLAMINGO,1,140
FLUTICONE-FT NASAL SPRAY,2,133
TRICHOTON FORTE TAB,3,241
PREGEB-M OD 150 TAB ,3,463
TELMINORM-AM 40/5,5,172
COLGATE ZIG ZAH 5+1 TB,7,102
COLGATE T.BRUSH SOFT,9,337
COLGATE CIBACA SUPREME HARD TB,53,233
BUBBLE GUM.(FUSEN),1,346
LUX SOAP CREAMY WHITE,2,43
LIFEBOUY SOAP         <M>,9,272
SUNSILK SHAMPOO,11,264
NITROLONG-2.6MG TAB,3,111
WIKORYL AF SYRUP,1,333
SWICH DROPS,4,266
AZICIP-250,10,433
OLMAT 20 AM TAB,1,170
MOXOVAS 0.2 MG TAB STRIP OF 10 TABLET,3,112
REESHAPE-120 MG TABLET,2,317
DOVE BODY WASH *B*,2,244
FLURISONE EYE DROPS 0.1%,1,189
FAIR & HANDSOME CR.12ML,11,444
NAVRATNA OIL EXTRA THA 50,3,225
LACTIFIBER GRANULES 90G,1,127
ZIFI-100 DRY SYP (30ML),4,149
BORO PLUS CREAM <40GM>,3,307
GEMCAL NASAL SPRAY,1,309
ETILAM-S-10 TAB,2,185
GUTCLEAR SYRUP* 100 ML,1,412
TELPRES -AM 40MG TAB,1,65
TELVAS H 40/12.5MG TAB,7,37
VOBOSE 0.2 TAB,2,136
LACRIGEL (OPTH.SOL.),1,254
GLYCEROL I.P.100ML,6,408
VOGLIMAC 0.3 TAB,4,146
D-PROTIN POW.(VAN)*200GM,1,288
ADULSA SYP *OMKAR* 1LIT,1,451
SHATAVARI KALP -OMKAR-200GM,3,416
PREMENCE PLUS CAPSULE,1,364
MEBARID CAP 30 CAP,1,496
EXAMINATION GLOVES MEDIUM,114,360
RENOLOG TABLETS,9,292
VOLIBO M 0.3 TAB,2,183
GILLET FOAM <REGULAR>50G,5,463
ATORFIRST-20 TABLET,1,446
ACEMIZ PLUS TAB.,6,359
PROLOMET R 50MGTAB,3,71
IRIVISC EYE DROP 10ML,1,395
JOHNOSNS BAB POW BLOS 200,2,54
ROZAVEL-F 10MG TABLETS,3,394
URIBID TAB.,2,372
CETAPHIL MOISTU.CREAM 80G,1,452
SOMPRAZ HP TAB,6,250
SCABEX LOTION ( B ),1,351
NEORELAX MR TAB,3,314
COTTON BALLS,16,452
RIN FABRIC WHITENER ALA,7,137
FLORITE ROYAL POWDER PUFF,3,174
KZ SOAP * 75GM,2,167
HALOVATE OINT 30GM,1,376
NERVIJEN-P CAP,4,435
CHERRY BLOSSOM HANDSHINE,2,418
ZEFU-CV 500 MG (500+125MG)TABLET STRIP OF 6 TABLET,3,80
JALRA-M 50/500MG TAB,11,239
LIOFEN XL 20 MG CAP,3,182
FLUVOXIN CR 100 TABLETS,1,204
GILLET FOAM <REGULAR>200M,3,341
GILLET FOAM <L LIME>200ML,1,231
PREGEB M OD 75 TAB,2,362
OLMESAR H 40MG/12.5MG TABLET STRIP OF 15 TABLET,3,305
TRANSPACER V,1,171
VOBOSE 0.3 TAB,13,432
MOISTUREX CREAM.100GM<B>,3,452
GEMCAL CAPSULES 15 TAB,7,467
MONIT GTN 2.6 TAB,1,443
VOMIKIND-MD 4 MG TABLET STRIP OF 10 TABLET,1,10
VICCO TURMERIC CR W<15G.>,1,182
SUNCOTE GEL 100G,1,153
JOHNSONS BABY CARE COL,1,374
VOLIBO M 0.2 TAB,1,235
DABUR SARSON AMLA OIL 100,2,283
RAZEL F 10 TAB,1,267
MINOKEM -N 5% SOLUTION 60ML,1,43
EZORB FORTE TAB.,2,304
ARVAST 10 TABLETS,1,23
GALVUS MET 50MG/500MG,11,320
CLONATE OINT 20G,1,415
SET WET GEL<50ML>,9,333
VICRYL 1 NW 2347 110CM WN,1,52
MYLAMIN CAPSULE STRIP OF 10 CAPSULE,3,46
CARDIVAS CR 10 TAB,7,95
CARDIVAS CR 20 TAB,8,325
RESWAS COUGH SYRUP 120ML,3,27
ERITEL-AM (40+5MG) TABLET STRIP OF 15 TABLET,4,422
LIPITAS 10MG TAB,9,121
LULIFIN 1% LOTION 20ML,2,449
ORAL-B  KIDS T.B,1,109
VYLDA 50MG TAB,4,120
CREMAGEL ,1,223
AZUSA 16 TAB,1,106
REJULOX-OD CAP,1,203
ROSUVAS 40MG TAB,5,327
BENXOP FACE WASH,1,81
URSOLID-150MG TAB,2,122
HALOVATE-S OINT 10GM,1,300
DIPTOGOLD TAB,2,497
NIVEA CR.  60ML,9,358
DROTIN - A TABLET,2,95
CARDACE-AM 2.5MG/5MG TAB,3,124
YAMINI-LS TAB,1,246
RUBIRED TABLET,4,110
CARNISURE-500 TAB,2,200
BACK REST *LOCAL*,1,498
FLOKIND-D (0.4+0.5MG) TABLET STRIP OF 10 TABLET,2,38
OSTIUM K2 TAB,2,228
ASCORIL LS SYP,7,95
VELDROP EYE DROP,2,441
CREVAST 5 TAB(ROSUVASTIN),2,13
CREVAST 10 TAB(ROSUVASTIN,1,95
BUDETROL 400 ROTACAPS 30 CAPSULES,2,210
RABESEC-D TABLETS,20,459
AQUALUBE EYE DROPS.,1,467
ZYLORIC 300MG TABLET,5,257
SEBIFIN  PLUS CREAM 15 G,2,403
FOLLIHAIR TAB,1,474
ALBRIM T EYE DROPS,1,240
TEL TEL 40MG TAB(TELMISAR,11,444
INTAGLIP M 500 TAB,2,223
SGLTR  TAB,1,139
VOGLI 0.3 TAB,2,456
PREGA NEWS ,267,222
ARBITEL- AM TAB,2,422
EZORB TAB,1,485
DEPRAN-5 TAB,1,377
SPRITE 250ML,99,385
DUKES SODA,23,252
FROOTI 10 MRP,1113,341
BIO D3 MAX CAPSULE STRIP OF 10 CAPSULE,2,497
BISCUIT 20 RS,29,175
HEALING COLD FLU TAB,45,243
SENSIEYES PLUS EYE DROP,1,457
ACENAC-MR TABLETS,4,420
MAXGALIN ER 75 TAB,2,209
SOBISIS TABLET,22,306
NICODUCE-5 TAB,1,308
CORTIMAX 6MG TAB,1,350
THYROX 75MCG-100 TABLET BOTTLE,2,283
GAUZE  MEDICA 7.5CM,5,346
TOOTHMIN TOOTH CR,1,284
BETACAP T.R. 20MG CAP,1,222
APRIGLIM M1 TAB,1,457
V0706 HINGE K CAP*LARGE,1,188
SEPTRIOL CAP,1,222
PROLICAL PLUS TAB,2,77
V0709 TUB ANKLET* X-LARGE,3,469
V0806 SHOUL IMM*MEDIUM,1,461
GOKHARU KADHA  *SND* S,1,59
HALONOVA CREAM*15GM,2,495
PARKITIDIN 100MG TABLET ,1,331
HHSALIC OINT 20G,2,426
AZORAN 25 ,7,265
OLMIN 10MG TABLET STRIP OF 10 TABLET,4,460
OLMIN 20MG TABLET STRIP OF 10 TABLET,2,311
OLMIN 20-H (20+12.50MG) TABLET STRIP OF 10 TABLET,4,165
ALTRADAY CAP,1,166
OLMIN 40MG TABLET STRIP OF 10 TABLET,6,208
OLMIN 40-H (40+12.50MG) TABLET STRIP OF 10 TABLET,4,243
NEPALACT EYE DROP,3,356
GLARITUS DISPOPEN,1,153
JOHNOSNS BAB POW BLOS 50G,2,13
MONTAIR-LC KID TAB,2,168
CALCIMAX K2 TABLETS,3,489
ETOSHINE MR  TAB,2,243
HIMALAYA BABY LOT.<200ML>,8,401
CLONATE-F CREAM*BIG,2,485
CALORA LOTION*60ML,1,103
NEXITO LS TABLET,4,351
OXIPOD DROPS,1,311
GLODENT TOOTH PASTE 100G,1,49
NODARD PLUS TABLET,21,344
ZOMELIS 50MG TAB,4,192
LIFEBUOY ACTIV FR H.W 200,7,232
ROSULIP-5MG TAB,1,451
GERIFLO-D TABLET 30 TABLET BOTTLE,2,80
THERMOMETER *SMIC GOLD,5,269
DETTOL HAND SANITIZER ,6,32
TOPLAP CREAM  10GM,1,414
RISDONE MT 0.5MG TAB,1,498
HIMALAYA BABY WIPES 12,8,71
TAZLOC-AM-80 TAB,2,294
WHITETONE FACE POW,16,141
EYEMIST EYE GEL,1,233
CORCIUM PLUS CAP,3,290
LITHIUN BATTERY,27,108
LOLLI POPS,150,12
LESURIDE OD 75MG.TAB.,2,142
MATRIX OPTI CARE SERUM,1,25
ERAMINE CAPSULES,1,288
PANTHEGEL GEL,1,240
NUTELLA FERRERO,11,182
VANTEJ TOOTHPASTE*BIG,2,131
TRIGLYNASE-2 TAB,43,173
MACPOD 50 ORAL SUSPENSION 18G/30ML,1,422
VSL # 3 CAP,2,33
DYNAPAR MR TAB,1,491
LANZOL JUNIOR 15MG TAB,2,444
INDITEL 40MG TAB.,1,195
EVICT SYRUP (100ML),1,151
BRO-ZEDEX SF SYRUP,2,354
TENVIR 300MG TABLET,1,209
CINTODAC CAP,2,319
IBSET 5MCG TAB*ROMOSETRON,4,411
PARACHUTE COCO.OIL<300ML>,5,496
ROSEDAY 10MG TAB,6,407
HIMALAYA BABY GIFT PACK,2,251
LARETOL 0.25MCG CAP,2,437
TRIGLYNASE-1 TAB,14,11
MOXOVAS 0.3MG TAB STRIP OF 10 TABLET,9,402
ROSEDAY 5MG TAB,3,17
MX-2(MINOXIDIL TOPI SOL2%,1,54
NIVEA CR.  30G.,15,61
B-ACTIVE TAB,1,113
ZIFI-O (200+200MG) TABLET STRIP OF 10 TABLET,1,142
EXTEND FORTE TAB,5,248
ROSUVAS F 10MG TAB,3,117
LUMERAX-40 TAB LUME*ARTEM,1,60
LULIFIN 1% CREAM,2,68
AB PHYLINE CAPSULES,16,441
TELLZY H 40+12.5MG TAB,6,65
AZITHRAL EYE DROPS 3 ML,2,388
CLINGEN FORTE VAGI SUPPO ,1,121
MACPOD 200 MG TABLET STRIP OF 10 TABLET,3,212
OFLOMAC OZ TAB,1,353
T-98 60ML SYP.,1,226
INTAMETHER-L TABLETS,3,347
MEGA-CV FORTE 457MG SYP,1,199
CARDACE AM- 5MG/5MG TAB,3,350
GODREJ NO.1 SOAP <LIME>,1,36
LEVERA 750MG TAB,2,467
SUPRACAL XT TABLETS,1,409
FEBUTAZ 40 TAB,3,244
MARTIFUR MR TAB,2,459
VENUSIA MAX CREAM <150GM>,1,32
TELSAR BETA 50MG TABLET,3,495
TRIOBIMET 1MG TAB,3,346
THYRONORM 12.5MCG TAB.,2,365
THYRONORM 88MCG TAB.,4,419
TOILET CHAIR SS WITHOUT/HNDCP,3,145
TOILET CHAIR EC894*HEIGHT ADJ W/O WHEEL,1,203
NEBICARD-10MG TABLET,3,453
MAGNEX FORTE 1.5MG INJ,2,407
COMBIFLAM SUSP 60ML.,5,336
HEPTRAL 400MG TAB,1,229
GEMCAL DS CAPSULES*VITK27,1,60
MYOTOP SR 450 TAB,1,486
SEBAMED BABY CLEAN BAR,3,428
NIFTAS 100 TAB*NITROFURAD,3,66
TELISTA-AM TABLET,3,297
JALRA-M 50/1000MG TAB,7,184
RABONIK PLUS TABLET,4,167
NAPRA D 500 MG TAB,5,246
AMLIP-5MG TABLET,12,265
MACPOD 100-DT TAB,1,157
MACPOD 100 ORAL SUSPENSION 18G/30ML,1,344
MITOCAL-CT CAP,2,202
GILLET GUARD RAZOR,29,12
GILLET GUARD CARTRIDGE,22,32
TELSAR BETA 25MG TABLET,3,358
LOREAL CAST C/G*300,1,259
ISOLAZINE TAB.,9,413
NEPAFLAM EYE DROPS,1,210
CLOPIKIND AS 75MG TAB,4,413
GLYREE-M 1 FORTE TAB,1,355
LAKME DAY CREAM.50G,1,111
KOJIGLO-GOLD CREAM,1,223
DIPTOCAL TAB,2,291
TOVAXO- EYE DROP,1,114
NOVASTAT-TG  10MG TABLETS,2,56
ADULT DIAPER [XL] ELITE,8,63
RENOPRESS XL- 5MG TAB,8,327
CHLORAMPHENICOL EYE CAP ,9,434
LIVAFIN CREAM,1,371
DUONEM ER TAB,1,497
MACPOD CV 200MG TAB,1,386
NEUTROG.DEP FACI.CLEANSER,2,57
FUDIC-BNF CREAM <20GM>,2,207
WHITETONE FACE POW 30G,1,321
ORAL-B  TOOTH BRUSH,111,100
PONDS DAILY FACE WASH,1,31
RCIFAX 400 MG TAB,1,77
LONGIFENE-DS (50MG) TABLET STRIP OF 10 TABLET,1,142
LAZINE-M TABLETS,1,324
PALMOLIVE AROMA BODY WASH,1,429
"SET WET GEL,<50>COOL HOLD",7,313
SET WET GEL<50>VERT HOLD,2,48
HONEY ***DABUR***  (20G),1,491
ETORO 90 TAB,1,293
DABUR RED T.PASTE <300G>,2,62
DABUR RED T.PASTE <150>,2,48
EUTHYROX 100 MCG TAB,2,339
TELMA BETA-25 MG TAB,6,331
DELPOCLAV  DS SYP 30ML,1,467
ORAL-B  KIDS TOOTH BRUSH,4,256
JOHNOSNS BABY GIFT SMALL,1,111
BAJRANG LEP *BHAWSAR*10GM,32,266
ADHESIVE TEP 1.25*1M,1,132
ADHESIVE 2.5CM/1M TAPE,4,338
CORN CAP* GETREED*4CAPS,90,333
HONEY. PHOND. <50GM>,1,398
HONEY. PHOND. <100GM>,2,363
FEEDING BOT.TWINKLE LARGE,15,146
ADHESIVE 5 CM/5M TAPE,5,435
ADHESIVE 7.5CM*5M TAPE,1,282
SILICON FOLEY CATHER 16FR,1,367
SYNAPTOL 50MG TAB,1,427
METOSARTAN 50MG TAB,26,90
METOSARTAN 25MG TAB,14,320
LEVOCET-M TABLETS,8,297
REMYLIN D 1000 IU TABLET STRIP OF 10  TABLET,4,192
FEBUSTAT 40MG TAB,16,70
LATOPROST RT EYE DROP,3,17
SOMAZINA PLUS TAB,1,291
TONACT-TG 20/160MG TAB,2,243
ZINGCAL TAB,2,389
KOZIMAX CREAM* 15GM ,1,189
AMLOVAS-M 2.5/25 TABLET,3,244
TRIGLIMISAVE-*1-HS* TAB ,2,184
MPX-CV 625 TAB,1,199
MPX-CV 375 TAB,1,144
LANZOL JUNIOR 30MG TAB,1,415
PROPYGENTA NF CREAM*20GM ,4,245
BETALOC 25MG TABLET,4,315
STONVIL SYRUP-100 ML,1,154
JANMA GHUNTI 30ML *DB*,5,281
BAID SHWASKUTHAR RAS,1,421
KHADIRARISHTA ( 455ML ) BAID,1,102
AMRITARISHTA  *SND* 200  ,1,210
PRO-PL POWDER CHOC*200G,1,244
PRO-PL POWDER*VANI*400GM,1,110
VIDANGARISHTA *SND*  SMAL,2,317
LAVETA-M (10+5MG) TABLET STRIP OF 10 TABLETS,1,369
JAPANI OIL(15ML),1,247
GANDHAK RASAYAN ( 40TAB ) BAID,1,39
OLAY ANTI-AGEING CREAM*20,1,131
OLOPAT EYE DROPS-5ML ,1,286
SOFTOMAX LAXATIVE POWDER,5,302
CALPOL T TABLET,2,493
ELTROXIN 25MCG TABLETS,4,283
NEORELAX MR-8 TAB,1,235
PENTASURE-HP POWDER,3,18
OXY BLEACH <9GM>,8,492
OLAY AGE PROTECT*40GM,1,270
OLAY AGE PROTECT*18GM,3,234
SENSODYNE-FRESHMINT TP*40,5,444
GLYCINORM-M 60 OD TAB,2,213
EVER YUTH CUCUMBER*9GM,1,329
EVER YUTH WALNUT*30GM,1,387
EVER YUTH WALNUT*POUCH,1,293
SUCRAL-O SYRUP,1,491
MYTIFLAM CAPSULES,1,122
NAZOMAC-AF NASAL SPRAY 12 ML,1,350
ANABEL GEL * 15GM,1,152
FEBUGET 40MG TAB,6,10
KINDER JOY*20GM,265,403
ROZAVEL 40MG TAB,1,112
SITCOM CREAM*30 GM,1,420
TELMIKIND-20 MG TABLET STRIP OF 10 TABLET,30,159
FUCIDIN CREAM 15GM,2,42
CIPLOX-OZ TABLET,2,259
TELMED * H * TAB,4,224
JAMBOLA LIQUID(450 ML),2,399
VOGO 0.3 TABLET,1,397
FEBUGET 80 TAB,3,33
YOUNIFLOSS DENTAL FLOSS,1,293
OROFER XT TOTAL TAB,3,24
TRIPHALA RAS*SWADESHI*500,2,238
MATRIX ANTI-DAND.SHAM*200,1,444
ALOE VERA GEL*100GM,4,365
ACE-PROXYVON GEL*30GM,2,474
PROPYSALIC NF OINT. 20 G,1,392
ALERFIX TOTAL TAB,1,156
SOMPRAZ * L * CAPSULE,3,322
PONDS DREAMFLOWER*20GM*,2,241
HIMALAYA BABY POWDER 50GM,1,166
HAEM UP LIQUID (200 ML),1,112
AIR WICK REFIL 250 ML,1,343
TIDE POWER SACHET<13G>,3,227
CALDIKIND-PLUS CAPSULES STRIP OF 10 CAPSULES,3,174
NEFROZON TAB*TAURINE + AC,1,276
MAXGALIN 50MG CAPSULES,3,278
TELMIKIND-80 MG TABLET STRIP OF 10 TABLET,3,46
RABEKIND PLUS TAB,1,229
LOTUS WHITEGLOW GEL CREAM,9,60
MAXTRA COLD TABLETS,1,486
POCKET TISSUE,5,39
MOXIKIND-CV FORTE (400+57MG) DRY SYRUP 30 ML,1,207
PROANAGEN TAB ,1,59
ZIX-MR TAB.,1,487
LUBRIJOINT OD TAB.,1,255
ACTAME FACE WASH-70 ML,1,286
GLYMAX SOAP,4,378
IODEX BALM (20GM),25,459
LUBOWEL 24MG CAP,1,321
3-VC VAGINAL SUPPOSITORIS,2,438
GEMINOR MP 2 MG TAB,2,439
NIFUTIN TAB,1,221
LABEBET TAB,3,272
ETHASYL-T (250+500 MG) TABLET STRIP OF 10 TABLET,2,341
EXTRALUBE EYE DROP,1,260
MEDARI SYP.-450ML,3,455
TELMED 40MG TAB ,6,218
ART EYE DROP,1,194
AMLOVAS M 5/25 TAB,7,238
GYNOVA SYRUP,1,307
LIPIROSE-10 TABLET,1,47
BACLOF- OD 20MG TAB,4,223
OVULOC TAB,1,330
COGNIUM TABLET,2,359
SENSODYNE-FRESH GEL 80G,4,476
CODESOFT EPO CAP,2,106
VOGLISTAR MD 0.2 TAB,3,208
VOGLISTAR MD 0.3 TAB,9,133
